ì˙éû,äOãCâ∑,ç~êÖó ,ì˙è∆éûä‘,ïóë¨,ì˙éÀó ,ëäëŒéºìx,ãCà≥,åé,ì˙,éûä‘,èjì˙,ójì˙_ìyójì˙,ójì˙_ì˙ójì˙,ójì˙_åéójì˙,ójì˙_ñÿójì˙,ójì˙_êÖójì˙,ójì˙_âŒójì˙,ójì˙_ã‡ójì˙
2020/8/12 0:00,30.2,0,0,2.9,0,66,28.3,8,12,0,1,0,0,0,0,1,0,0
2020/8/12 1:00,29.4,0,0,2.8,0,71,29.1,8,12,1,1,0,0,0,0,1,0,0
2020/8/12 2:00,28.8,0,0,1.7,0,75,29.7,8,12,2,1,0,0,0,0,1,0,0
2020/8/12 3:00,28,0,0,1.5,0,84,31.8,8,12,3,1,0,0,0,0,1,0,0
2020/8/12 4:00,28,0,0,2.1,0,85,32.1,8,12,4,1,0,0,0,0,1,0,0
2020/8/12 5:00,28.2,0,0,1.5,0,82,31.4,8,12,5,1,0,0,0,0,1,0,0
2020/8/12 6:00,28.6,0,0.1,1.3,0.07,79,30.9,8,12,6,1,0,0,0,0,1,0,0
2020/8/12 7:00,28.8,0,0,2.5,0.27,79,31.3,8,12,7,1,0,0,0,0,1,0,0
2020/8/12 8:00,29.7,0,0.1,2.6,0.69,73,30.5,8,12,8,1,0,0,0,0,1,0,0
2020/8/12 9:00,31.8,0,1,2.8,1.99,65,30.6,8,12,9,1,0,0,0,0,1,0,0
2020/8/12 10:00,33,0,1,3.9,2.6,57,28.7,8,12,10,1,0,0,0,0,1,0,0
2020/8/12 11:00,32.5,0,1,4.1,3.07,56,27.4,8,12,11,1,0,0,0,0,1,0,0
2020/8/12 12:00,34.2,0,1,4,3.32,53,28.5,8,12,12,1,0,0,0,0,1,0,0
2020/8/12 13:00,34.5,0,1,3.8,3.39,53,29,8,12,13,1,0,0,0,0,1,0,0
2020/8/12 14:00,34.2,0,1,3.8,3.13,52,28,8,12,14,1,0,0,0,0,1,0,0
2020/8/12 15:00,34.6,0,1,4.4,2.67,52,28.6,8,12,15,1,0,0,0,0,1,0,0
2020/8/12 16:00,33.4,0,1,4.6,2.05,56,28.8,8,12,16,1,0,0,0,0,1,0,0
2020/8/12 17:00,33.1,0,1,3.1,1.41,57,28.9,8,12,17,1,0,0,0,0,1,0,0
2020/8/12 18:00,33,0,0.3,3.1,0.39,59,29.7,8,12,18,1,0,0,0,0,1,0,0
2020/8/12 19:00,32.3,0,0,2.6,0.06,61,29.5,8,12,19,1,0,0,0,0,1,0,0
2020/8/12 20:00,31,0,0,2.4,0,61,27.4,8,12,20,1,0,0,0,0,1,0,0
2020/8/12 21:00,30.5,0,0,1.5,0,64,28,8,12,21,1,0,0,0,0,1,0,0
2020/8/12 22:00,31,0,0,2.4,0,68,30.6,8,12,22,1,0,0,0,0,1,0,0
2020/8/12 23:00,30.4,0,0,2.6,0,71,30.8,8,12,23,1,0,0,0,0,1,0,0
2020/8/13 0:00,29.9,0,0,2.4,0,66,27.9,8,13,0,1,0,0,0,1,0,0,0
2020/8/13 1:00,29.8,0,0,1.1,0,68,28.5,8,13,1,1,0,0,0,1,0,0,0
2020/8/13 2:00,29.4,0,0,2.3,0,71,29.1,8,13,2,1,0,0,0,1,0,0,0
2020/8/13 3:00,29.2,0,0,1.9,0,74,30,8,13,3,1,0,0,0,1,0,0,0
2020/8/13 4:00,29.1,0,0,1.4,0,73,29.4,8,13,4,1,0,0,0,1,0,0,0
2020/8/13 5:00,29,0,0,1.7,0,75,30.1,8,13,5,1,0,0,0,1,0,0,0
2020/8/13 6:00,29,0,0,1.4,0.03,77,30.9,8,13,6,1,0,0,0,1,0,0,0
2020/8/13 7:00,29.2,0,0,1.9,0.2,77,31.2,8,13,7,1,0,0,0,1,0,0,0
2020/8/13 8:00,29.9,0,0,2.8,0.63,74,31.2,8,13,8,1,0,0,0,1,0,0,0
2020/8/13 9:00,31.5,0,0.9,4,1.96,67,31,8,13,9,1,0,0,0,1,0,0,0
2020/8/13 10:00,32.2,0,0.9,4.1,2.55,62,29.8,8,13,10,1,0,0,0,1,0,0,0
2020/8/13 11:00,31.8,0,0.7,4.2,2.7,63,29.6,8,13,11,1,0,0,0,1,0,0,0
2020/8/13 12:00,32.9,0,0.4,4.5,2.35,61,30.5,8,13,12,1,0,0,0,1,0,0,0
2020/8/13 13:00,33.4,0,1,4,3.37,59,30.4,8,13,13,1,0,0,0,1,0,0,0
2020/8/13 14:00,33.1,0,0.6,3.3,2.23,59,29.9,8,13,14,1,0,0,0,1,0,0,0
2020/8/13 15:00,33.5,0,0.9,5,2.55,55,28.5,8,13,15,1,0,0,0,1,0,0,0
2020/8/13 16:00,33.9,0,0.9,3.9,1.99,57,30.2,8,13,16,1,0,0,0,1,0,0,0
2020/8/13 17:00,33,0,0.9,3.3,1.23,58,29.2,8,13,17,1,0,0,0,1,0,0,0
2020/8/13 18:00,33,0,0.6,2.4,0.42,60,30.2,8,13,18,1,0,0,0,1,0,0,0
2020/8/13 19:00,31.9,0,0,1.8,0.07,64,30.3,8,13,19,1,0,0,0,1,0,0,0
2020/8/13 20:00,31.4,0,0,3,0,69,31.7,8,13,20,1,0,0,0,1,0,0,0
2020/8/13 21:00,30.5,0,0,2.7,0,72,31.5,8,13,21,1,0,0,0,1,0,0,0
2020/8/13 22:00,30.2,0,0,2.3,0,72,30.9,8,13,22,1,0,0,0,1,0,0,0
2020/8/13 23:00,30,0,0,2.8,0,72,30.6,8,13,23,1,0,0,0,1,0,0,0
2020/8/14 0:00,29.7,0,0,2,0,73,30.5,8,14,0,1,0,0,0,0,0,0,1
2020/8/14 1:00,29.4,0,0,1.5,0,74,30.3,8,14,1,1,0,0,0,0,0,0,1
2020/8/14 2:00,29.1,0,0,1.1,0,76,30.6,8,14,2,1,0,0,0,0,0,0,1
2020/8/14 3:00,28.9,0,0,1.5,0,77,30.7,8,14,3,1,0,0,0,0,0,0,1
2020/8/14 4:00,28.3,0,0,1.2,0,80,30.8,8,14,4,1,0,0,0,0,0,0,1
2020/8/14 5:00,29.1,0,0,1.3,0,75,30.2,8,14,5,1,0,0,0,0,0,0,1
2020/8/14 6:00,29,0,0,0.9,0.05,78,31.3,8,14,6,1,0,0,0,0,0,0,1
2020/8/14 7:00,29.5,0,0.8,1.1,0.42,76,31.3,8,14,7,1,0,0,0,0,0,0,1
2020/8/14 8:00,31,0,1,1.8,1.13,68,30.6,8,14,8,1,0,0,0,0,0,0,1
2020/8/14 9:00,31.6,0,0.9,2.2,1.69,65,30.2,8,14,9,1,0,0,0,0,0,0,1
2020/8/14 10:00,32.8,0,0.9,2.8,2.37,61,30.4,8,14,10,1,0,0,0,0,0,0,1
2020/8/14 11:00,32.5,0,1,2.9,2.93,61,29.9,8,14,11,1,0,0,0,0,0,0,1
2020/8/14 12:00,34.3,0,1,3.2,3.15,57,30.8,8,14,12,1,0,0,0,0,0,0,1
2020/8/14 13:00,34.5,0,1,4.5,3.27,53,29,8,14,13,1,0,0,0,0,0,0,1
2020/8/14 14:00,34.7,0,1,3,3.05,54,29.9,8,14,14,1,0,0,0,0,0,0,1
2020/8/14 15:00,35.1,0,1,3.8,2.65,48,27.2,8,14,15,1,0,0,0,0,0,0,1
2020/8/14 16:00,34.8,0,1,3.8,1.99,45,25,8,14,16,1,0,0,0,0,0,0,1
2020/8/14 17:00,33.6,0,1,3.7,1.3,52,27.1,8,14,17,1,0,0,0,0,0,0,1
2020/8/14 18:00,33.3,0,1,3.7,0.53,56,28.7,8,14,18,1,0,0,0,0,0,0,1
2020/8/14 19:00,32.1,0,0.4,3.6,0.09,64,30.6,8,14,19,1,0,0,0,0,0,0,1
2020/8/14 20:00,31.9,0,0,3,0,64,30.3,8,14,20,1,0,0,0,0,0,0,1
2020/8/14 21:00,31.5,0,0,2.5,0,64,29.6,8,14,21,1,0,0,0,0,0,0,1
2020/8/14 22:00,30.9,0,0,2.5,0,68,30.4,8,14,22,1,0,0,0,0,0,0,1
2020/8/14 23:00,29.9,0,0,1.8,0,76,32.1,8,14,23,1,0,0,0,0,0,0,1
2020/8/15 0:00,29.7,0,0,2,0,75,31.3,8,15,0,0,1,0,0,0,0,0,0
2020/8/15 1:00,29.4,0,0,1.8,0,79,32.4,8,15,1,0,1,0,0,0,0,0,0
2020/8/15 2:00,29.5,0,0,1.1,0,79,32.6,8,15,2,0,1,0,0,0,0,0,0
2020/8/15 3:00,29.1,0,0,1.5,0,79,31.8,8,15,3,0,1,0,0,0,0,0,0
2020/8/15 4:00,29.3,0,0,1.4,0,79,32.2,8,15,4,0,1,0,0,0,0,0,0
2020/8/15 5:00,29,0,0,1,0,82,32.9,8,15,5,0,1,0,0,0,0,0,0
2020/8/15 6:00,29.1,0,0.3,1.2,0.07,83,33.5,8,15,6,0,1,0,0,0,0,0,0
2020/8/15 7:00,29.9,0,1,1.1,0.57,75,31.7,8,15,7,0,1,0,0,0,0,0,0
2020/8/15 8:00,31.1,0,1,2.6,1.27,67,30.3,8,15,8,0,1,0,0,0,0,0,0
2020/8/15 9:00,32,0,1,2.8,1.99,65,30.9,8,15,9,0,1,0,0,0,0,0,0
2020/8/15 10:00,33.3,0,1,2.8,2.57,58,29.7,8,15,10,0,1,0,0,0,0,0,0
2020/8/15 11:00,34.2,0,1,2.3,3,54,29.1,8,15,11,0,1,0,0,0,0,0,0
2020/8/15 12:00,34.8,0,1,2.9,3.25,54,30,8,15,12,0,1,0,0,0,0,0,0
2020/8/15 13:00,35.4,0,1,2.9,3.26,51,29.3,8,15,13,0,1,0,0,0,0,0,0
2020/8/15 14:00,35.9,0,1,2.9,3.04,47,27.8,8,15,14,0,1,0,0,0,0,0,0
2020/8/15 15:00,35.9,0,1,3.8,2.61,48,28.4,8,15,15,0,1,0,0,0,0,0,0
2020/8/15 16:00,35,0,1,2.8,2,47,26.4,8,15,16,0,1,0,0,0,0,0,0
2020/8/15 17:00,34.7,0,1,3.5,1.28,51,28.2,8,15,17,0,1,0,0,0,0,0,0
2020/8/15 18:00,34.1,0,0.9,3,0.48,54,28.9,8,15,18,0,1,0,0,0,0,0,0
2020/8/15 19:00,34.1,0,0.3,2.7,0.1,55,29.4,8,15,19,0,1,0,0,0,0,0,0
2020/8/15 20:00,33.9,0,0,2.3,0,57,30.2,8,15,20,0,1,0,0,0,0,0,0
2020/8/15 21:00,32.5,0,0,4.3,0,62,30.3,8,15,21,0,1,0,0,0,0,0,0
2020/8/15 22:00,31.2,0,0,3,0,67,30.5,8,15,22,0,1,0,0,0,0,0,0
2020/8/15 23:00,30.7,0,0,2.3,0,68,30,8,15,23,0,1,0,0,0,0,0,0
2020/8/16 0:00,30.3,0,0,2.1,0,69,29.8,8,16,0,0,0,1,0,0,0,0,0
2020/8/16 1:00,30.3,0,0,2.2,0,69,29.8,8,16,1,0,0,1,0,0,0,0,0
2020/8/16 2:00,30,0,0,1.5,0,70,29.7,8,16,2,0,0,1,0,0,0,0,0
2020/8/16 3:00,29.5,0,0,2.4,0,73,30.1,8,16,3,0,0,1,0,0,0,0,0
2020/8/16 4:00,29,0,0,1.8,0,74,29.7,8,16,4,0,0,1,0,0,0,0,0
2020/8/16 5:00,28.4,0,0,2.3,0,77,29.8,8,16,5,0,0,1,0,0,0,0,0
2020/8/16 6:00,28.9,0,0.2,2.4,0.06,76,30.3,8,16,6,0,0,1,0,0,0,0,0
2020/8/16 7:00,29.5,0,1,1.6,0.55,73,30.1,8,16,7,0,0,1,0,0,0,0,0
2020/8/16 8:00,30.8,0,1,0.8,1.25,69,30.7,8,16,8,0,0,1,0,0,0,0,0
2020/8/16 9:00,32.3,0,1,0.9,1.96,62,30,8,16,9,0,0,1,0,0,0,0,0
2020/8/16 10:00,33.6,0,1,1.3,2.57,57,29.7,8,16,10,0,0,1,0,0,0,0,0
2020/8/16 11:00,35,0,0.8,1.7,2.74,49,27.6,8,16,11,0,0,1,0,0,0,0,0
2020/8/16 12:00,34.8,0,0.7,2.1,2.58,55,30.6,8,16,12,0,0,1,0,0,0,0,0
2020/8/16 13:00,36,0,0.6,2.5,2.38,51,30.3,8,16,13,0,0,1,0,0,0,0,0
2020/8/16 14:00,37.1,0,0.9,2.5,2.9,49,30.9,8,16,14,0,0,1,0,0,0,0,0
2020/8/16 15:00,36.9,0,1,2.4,2.71,48,30,8,16,15,0,0,1,0,0,0,0,0
2020/8/16 16:00,36.5,0,1,1.9,2.16,51,31.2,8,16,16,0,0,1,0,0,0,0,0
2020/8/16 17:00,35.8,0,1,2.7,1.47,51,30,8,16,17,0,0,1,0,0,0,0,0
2020/8/16 18:00,35.6,0,1,2.4,0.73,52,30.2,8,16,18,0,0,1,0,0,0,0,0
2020/8/16 19:00,34.7,0,0.3,3.6,0.09,52,28.8,8,16,19,0,0,1,0,0,0,0,0
2020/8/16 20:00,33.8,0,0,3.6,0,55,28.9,8,16,20,0,0,1,0,0,0,0,0
2020/8/16 21:00,33.2,0,0,3.2,0,58,29.5,8,16,21,0,0,1,0,0,0,0,0
2020/8/16 22:00,31.9,0,0,2.6,0,64,30.3,8,16,22,0,0,1,0,0,0,0,0
2020/8/16 23:00,31.4,0,0,2.5,0,66,30.3,8,16,23,0,0,1,0,0,0,0,0
2020/8/17 0:00,31,0,0,2.1,0,68,30.6,8,17,0,1,0,0,1,0,0,0,0
2020/8/17 1:00,30.7,0,0,1.7,0,69,30.5,8,17,1,1,0,0,1,0,0,0,0
2020/8/17 2:00,30,0,0,2.7,0,71,30.1,8,17,2,1,0,0,1,0,0,0,0
2020/8/17 3:00,30.1,0,0,1.9,0,69,29.5,8,17,3,1,0,0,1,0,0,0,0
2020/8/17 4:00,29.4,0,0,2.3,0,72,29.5,8,17,4,1,0,0,1,0,0,0,0
2020/8/17 5:00,29,0,0,2.3,0,75,30.1,8,17,5,1,0,0,1,0,0,0,0
2020/8/17 6:00,28.6,0,0.4,2.7,0.06,78,30.5,8,17,6,1,0,0,1,0,0,0,0
2020/8/17 7:00,29.2,0,1,2.9,0.56,74,30,8,17,7,1,0,0,1,0,0,0,0
2020/8/17 8:00,30.9,0,1,3.1,1.25,66,29.5,8,17,8,1,0,0,1,0,0,0,0
2020/8/17 9:00,32.2,0,1,3.8,1.8,61,29.4,8,17,9,1,0,0,1,0,0,0,0
2020/8/17 10:00,33.5,0,1,2.6,2.2,57,29.5,8,17,10,1,0,0,1,0,0,0,0
2020/8/17 11:00,34.7,0,1,1.1,2.4,52,28.8,8,17,11,1,0,0,1,0,0,0,0
2020/8/17 12:00,35.7,0,1,2.3,2.89,49,28.7,8,17,12,1,0,0,1,0,0,0,0
2020/8/17 13:00,35.9,0,0.9,4.1,2.69,49,29,8,17,13,1,0,0,1,0,0,0,0
2020/8/17 14:00,36.2,0,1,3.6,2.55,50,30.1,8,17,14,1,0,0,1,0,0,0,0
2020/8/17 15:00,36.3,0,1,3.4,2.68,47,28.4,8,17,15,1,0,0,1,0,0,0,0
2020/8/17 16:00,35.3,0,1,3.4,2.02,46,26.3,8,17,16,1,0,0,1,0,0,0,0
2020/8/17 17:00,34.9,0,1,2.9,1.29,42,23.5,8,17,17,1,0,0,1,0,0,0,0
2020/8/17 18:00,34.5,0,1,2.5,0.6,42,23,8,17,18,1,0,0,1,0,0,0,0
2020/8/17 19:00,33.5,0,0.3,1.6,0.09,50,25.9,8,17,19,1,0,0,1,0,0,0,0
2020/8/17 20:00,32.7,0,0,3.8,0,52,25.7,8,17,20,1,0,0,1,0,0,0,0
2020/8/17 21:00,31.7,0,0,3.9,0,58,27.1,8,17,21,1,0,0,1,0,0,0,0
2020/8/17 22:00,31.1,0,0,3,0,61,27.6,8,17,22,1,0,0,1,0,0,0,0
2020/8/17 23:00,30.6,0,0,3.8,0,62,27.2,8,17,23,1,0,0,1,0,0,0,0
2020/8/18 0:00,29.7,0,0,2.9,0,65,27.1,8,18,0,1,0,0,0,0,0,1,0
2020/8/18 1:00,29.3,0,0,3,0,65,26.5,8,18,1,1,0,0,0,0,0,1,0
2020/8/18 2:00,29.6,0,0,2.2,0,64,26.6,8,18,2,1,0,0,0,0,0,1,0
2020/8/18 3:00,29.2,0,0,2.1,0,66,26.8,8,18,3,1,0,0,0,0,0,1,0
2020/8/18 4:00,29,0,0,2.3,0,65,26,8,18,4,1,0,0,0,0,0,1,0
2020/8/18 5:00,28.5,0,0,3.3,0,67,26.1,8,18,5,1,0,0,0,0,0,1,0
2020/8/18 6:00,28.4,0,0.3,2.5,0.06,65,25.2,8,18,6,1,0,0,0,0,0,1,0
2020/8/18 7:00,29.1,0,1,4.5,0.52,65,26.2,8,18,7,1,0,0,0,0,0,1,0
2020/8/18 8:00,29.7,0,1,4.4,1.24,64,26.7,8,18,8,1,0,0,0,0,0,1,0
2020/8/18 9:00,32,0,1,3.4,1.96,59,28.1,8,18,9,1,0,0,0,0,0,1,0
2020/8/18 10:00,32.3,0,1,3.3,2.91,52,25.2,8,18,10,1,0,0,0,0,0,1,0
2020/8/18 11:00,32.9,0,0.7,2.8,2.42,54,27,8,18,11,1,0,0,0,0,0,1,0
2020/8/18 12:00,33.7,0,0.8,3.2,2.72,50,26.2,8,18,12,1,0,0,0,0,0,1,0
2020/8/18 13:00,34.5,0,1,3.4,2.89,46,25.2,8,18,13,1,0,0,0,0,0,1,0
2020/8/18 14:00,36,0,1,2.3,2.5,42,25,8,18,14,1,0,0,0,0,0,1,0
2020/8/18 15:00,35.8,0,1,3.6,2.65,41,24.1,8,18,15,1,0,0,0,0,0,1,0
2020/8/18 16:00,35.3,0,1,3.9,2,42,24,8,18,16,1,0,0,0,0,0,1,0
2020/8/18 17:00,34.6,0,1,2.8,1.33,45,24.8,8,18,17,1,0,0,0,0,0,1,0
2020/8/18 18:00,33.8,0,1,3.9,0.62,45,23.7,8,18,18,1,0,0,0,0,0,1,0
2020/8/18 19:00,32.8,0,0.4,4.6,0.08,48,23.9,8,18,19,1,0,0,0,0,0,1,0
2020/8/18 20:00,31.3,0,0,4.5,0,50,22.9,8,18,20,1,0,0,0,0,0,1,0
2020/8/18 21:00,30.1,0,0,3.6,0,57,24.3,8,18,21,1,0,0,0,0,0,1,0
2020/8/18 22:00,29.6,0,0,2.4,0,57,23.6,8,18,22,1,0,0,0,0,0,1,0
2020/8/18 23:00,29.1,0,0,2.4,0,58,23.4,8,18,23,1,0,0,0,0,0,1,0
2020/8/19 0:00,28.4,0,0,2.6,0,61,23.6,8,19,0,1,0,0,0,0,1,0,0
2020/8/19 1:00,28.2,0,0,3.2,0,63,24.1,8,19,1,1,0,0,0,0,1,0,0
2020/8/19 2:00,27.6,0,0,3.1,0,66,24.4,8,19,2,1,0,0,0,0,1,0,0
2020/8/19 3:00,27.4,0,0,3.8,0,68,24.8,8,19,3,1,0,0,0,0,1,0,0
2020/8/19 4:00,26.9,0,0,2.7,0,71,25.2,8,19,4,1,0,0,0,0,1,0,0
2020/8/19 5:00,26.6,0,0,3.5,0,73,25.4,8,19,5,1,0,0,0,0,1,0,0
2020/8/19 6:00,26.4,0,0.2,3.5,0.05,74,25.5,8,19,6,1,0,0,0,0,1,0,0
2020/8/19 7:00,27.3,0,1,2.7,0.55,72,26.1,8,19,7,1,0,0,0,0,1,0,0
2020/8/19 8:00,29,0,1,1.6,1.27,65,26,8,19,8,1,0,0,0,0,1,0,0
2020/8/19 9:00,31,0,1,1.2,1.95,59,26.5,8,19,9,1,0,0,0,0,1,0,0
2020/8/19 10:00,32.7,0,1,1.7,2.51,53,26.2,8,19,10,1,0,0,0,0,1,0,0
2020/8/19 11:00,33.6,0,1,1.9,2.96,47,24.5,8,19,11,1,0,0,0,0,1,0,0
2020/8/19 12:00,35.1,0,1,3.1,3.18,41,23.2,8,19,12,1,0,0,0,0,1,0,0
2020/8/19 13:00,35.6,0,1,2.8,3.24,29,16.9,8,19,13,1,0,0,0,0,1,0,0
2020/8/19 14:00,36.4,0,1,2.3,3.09,27,16.4,8,19,14,1,0,0,0,0,1,0,0
2020/8/19 15:00,36.4,0,1,2.3,2.64,31,18.8,8,19,15,1,0,0,0,0,1,0,0
2020/8/19 16:00,35.1,0,1,2.4,2.04,38,21.5,8,19,16,1,0,0,0,0,1,0,0
2020/8/19 17:00,34.5,0,1,3.3,1.34,39,21.3,8,19,17,1,0,0,0,0,1,0,0
2020/8/19 18:00,33.7,0,1,2.6,0.63,42,22,8,19,18,1,0,0,0,0,1,0,0
2020/8/19 19:00,32.2,0,0.4,2.9,0.09,56,26.9,8,19,19,1,0,0,0,0,1,0,0
2020/8/19 20:00,31.4,0,0,3.1,0,61,28.1,8,19,20,1,0,0,0,0,1,0,0
2020/8/19 21:00,30.2,0,0,2.2,0,72,30.9,8,19,21,1,0,0,0,0,1,0,0
2020/8/19 22:00,29.9,0,0,2.7,0,77,32.5,8,19,22,1,0,0,0,0,1,0,0
2020/8/19 23:00,29.4,0,0,1.5,0,80,32.8,8,19,23,1,0,0,0,0,1,0,0
2020/8/20 0:00,29.4,0,0,1.6,0,81,33.2,8,20,0,1,0,0,0,1,0,0,0
2020/8/20 1:00,29.2,0,0,1.7,0,82,33.2,8,20,1,1,0,0,0,1,0,0,0
2020/8/20 2:00,28.9,0,0,1.3,0,83,33.1,8,20,2,1,0,0,0,1,0,0,0
2020/8/20 3:00,29.2,0,0,1.3,0,78,31.6,8,20,3,1,0,0,0,1,0,0,0
2020/8/20 4:00,28.9,0,0,1.1,0,82,32.7,8,20,4,1,0,0,0,1,0,0,0
2020/8/20 5:00,28.8,0,0,1.1,0,81,32.1,8,20,5,1,0,0,0,1,0,0,0
2020/8/20 6:00,29.1,0,0,0.9,0.05,77,31,8,20,6,1,0,0,0,1,0,0,0
2020/8/20 7:00,29.8,0,1,0.5,0.44,74,31.1,8,20,7,1,0,0,0,1,0,0,0
2020/8/20 8:00,31.8,0,1,1.3,1.32,67,31.5,8,20,8,1,0,0,0,1,0,0,0
2020/8/20 9:00,32.8,0,1,1.7,1.92,65,32.4,8,20,9,1,0,0,0,1,0,0,0
2020/8/20 10:00,33.7,0,0.8,2.4,2.17,56,29.3,8,20,10,1,0,0,0,1,0,0,0
2020/8/20 11:00,34.7,0,1,2,2.9,51,28.2,8,20,11,1,0,0,0,1,0,0,0
2020/8/20 12:00,35.7,0,1,2.7,3.19,47,27.5,8,20,12,1,0,0,0,1,0,0,0
2020/8/20 13:00,35.4,0,1,3.6,3.09,46,26.5,8,20,13,1,0,0,0,1,0,0,0
2020/8/20 14:00,36.8,0,1,2.8,2.9,44,27.3,8,20,14,1,0,0,0,1,0,0,0
2020/8/20 15:00,36,0,1,3.3,2.63,44,26.2,8,20,15,1,0,0,0,1,0,0,0
2020/8/20 16:00,35,0,1,3.8,1.99,46,25.9,8,20,16,1,0,0,0,1,0,0,0
2020/8/20 17:00,34,0,1,3.7,1.22,52,27.7,8,20,17,1,0,0,0,1,0,0,0
2020/8/20 18:00,33.8,0,1,3.5,0.61,52,27.4,8,20,18,1,0,0,0,1,0,0,0
2020/8/20 19:00,32.3,0,0.3,2.5,0.09,61,29.5,8,20,19,1,0,0,0,1,0,0,0
2020/8/20 20:00,31.5,0,0,2.7,0,65,30.1,8,20,20,1,0,0,0,1,0,0,0
2020/8/20 21:00,30.9,0,0,2.8,0,69,30.8,8,20,21,1,0,0,0,1,0,0,0
2020/8/20 22:00,30.4,0,0,2,0,73,31.7,8,20,22,1,0,0,0,1,0,0,0
2020/8/20 23:00,30.1,0,0,2.2,0,74,31.6,8,20,23,1,0,0,0,1,0,0,0
2020/8/21 0:00,29.8,0,0,1.8,0,76,31.9,8,21,0,1,0,0,0,0,0,0,1
2020/8/21 1:00,29.9,0,0,1.9,0,77,32.5,8,21,1,1,0,0,0,0,0,0,1
2020/8/21 2:00,29.7,0,0,1.4,0,76,31.7,8,21,2,1,0,0,0,0,0,0,1
2020/8/21 3:00,29.5,0,0,1.1,0,78,32.2,8,21,3,1,0,0,0,0,0,0,1
2020/8/21 4:00,29.3,0,0,0.5,0,79,32.2,8,21,4,1,0,0,0,0,0,0,1
2020/8/21 5:00,29.4,0,0,1.3,0,76,31.2,8,21,5,1,0,0,0,0,0,0,1
2020/8/21 6:00,29.3,0,0,1.3,0.04,78,31.8,8,21,6,1,0,0,0,0,0,0,1
2020/8/21 7:00,30.1,0,1,1.3,0.53,77,32.9,8,21,7,1,0,0,0,0,0,0,1
2020/8/21 8:00,30.5,0,0.6,1.2,1.13,74,32.3,8,21,8,1,0,0,0,0,0,0,1
2020/8/21 9:00,31.6,0,0.6,1.4,1.5,67,31.2,8,21,9,1,0,0,0,0,0,0,1
2020/8/21 10:00,33.5,0,1,1.6,2.43,60,31.1,8,21,10,1,0,0,0,0,0,0,1
2020/8/21 11:00,35,0,1,1.8,2.93,53,29.8,8,21,11,1,0,0,0,0,0,0,1
2020/8/21 12:00,36.3,0,0.8,1.4,2.76,45,27.2,8,21,12,1,0,0,0,0,0,0,1
2020/8/21 13:00,36,0,0.8,2.9,2.76,52,30.9,8,21,13,1,0,0,0,0,0,0,1
2020/8/21 14:00,38,0,1,1.8,3.01,44,29.2,8,21,14,1,0,0,0,0,0,0,1
2020/8/21 15:00,37.9,0,0.9,3.2,2.38,42,27.7,8,21,15,1,0,0,0,0,0,0,1
2020/8/21 16:00,37.6,0,1,3.3,2.05,44,28.5,8,21,16,1,0,0,0,0,0,0,1
2020/8/21 17:00,34.6,0,0.9,3.8,1.24,55,30.3,8,21,17,1,0,0,0,0,0,0,1
2020/8/21 18:00,29.8,14.5,0,1.5,0.13,74,31.1,8,21,18,1,0,0,0,0,0,0,1
2020/8/21 19:00,28.8,1.5,0,1.5,0.01,86,34.1,8,21,19,1,0,0,0,0,0,0,1
2020/8/21 20:00,29,0,0,2.6,0,84,33.7,8,21,20,1,0,0,0,0,0,0,1
2020/8/21 21:00,29.9,0,0,2.7,0,72,30.4,8,21,21,1,0,0,0,0,0,0,1
2020/8/21 22:00,29.4,0,0,2.1,0,72,29.5,8,21,22,1,0,0,0,0,0,0,1
2020/8/21 23:00,29,0,0,3,0,73,29.3,8,21,23,1,0,0,0,0,0,0,1
2020/8/22 0:00,28.5,0,0,3.3,0,75,29.2,8,22,0,0,1,0,0,0,0,0,0
2020/8/22 1:00,28.4,0,0,2.8,0,74,28.6,8,22,1,0,1,0,0,0,0,0,0
2020/8/22 2:00,28.4,0,0,2.2,0,74,28.6,8,22,2,0,1,0,0,0,0,0,0
2020/8/22 3:00,28.2,0,0,2.4,0,75,28.7,8,22,3,0,1,0,0,0,0,0,0
2020/8/22 4:00,28.1,0,0,2.7,0,75,28.5,8,22,4,0,1,0,0,0,0,0,0
2020/8/22 5:00,27.6,0,0,3.2,0,78,28.8,8,22,5,0,1,0,0,0,0,0,0
2020/8/22 6:00,27.8,0,0,2.9,0.03,77,28.8,8,22,6,0,1,0,0,0,0,0,0
2020/8/22 7:00,28.1,0,0.8,2.9,0.44,76,28.9,8,22,7,0,1,0,0,0,0,0,0
2020/8/22 8:00,29.5,0,1,2.8,1.1,72,29.7,8,22,8,0,1,0,0,0,0,0,0
2020/8/22 9:00,30.7,0,1,3,1.82,65,28.7,8,22,9,0,1,0,0,0,0,0,0
2020/8/22 10:00,31.9,0,1,2.6,2.42,60,28.4,8,22,10,0,1,0,0,0,0,0,0
2020/8/22 11:00,33.8,0,1,3,2.93,56,29.5,8,22,11,0,1,0,0,0,0,0,0
2020/8/22 12:00,34.3,0,0.9,2.8,2.91,53,28.7,8,22,12,0,1,0,0,0,0,0,0
2020/8/22 13:00,34.7,0,1,2.7,3.12,49,27.1,8,22,13,0,1,0,0,0,0,0,0
2020/8/22 14:00,36.4,0,1,2.6,2.97,46,28,8,22,14,0,1,0,0,0,0,0,0
2020/8/22 15:00,36.6,0,1,2.3,2.54,43,26.4,8,22,15,0,1,0,0,0,0,0,0
